"Tool Index (tool_index)","Preset Name (preset_name)","Type (tool_type)","Description (tool_description)","Diameter (tool_diameter)","Number (tool_number)","Unit (tool_unit)","Holder Description (holder_description)","Holder Product ID (holder_productId)","Holder Product Link (holder_productLink)","Holder Vendor (holder_vendor)","Abrasive Flow Rate (tool_abrasiveFlowRate)","Size (tool_adaptiveItemSize)","Orientation (tool_angle)","Tool Assembly Gauge Length (tool_assemblyGaugeLength)","Assist Gas (tool_assistGas)","Axial Distance (tool_axialDistance)","Bead Width (tool_beadWidth)","Tool Block Size (tool_block_adaptiveItemSize)","Tool Block Comment (tool_block_comment)","Tool Block Description (tool_block_description)","Tool Block Half Index (tool_block_isHalfIndex)","Tool Block Live (tool_block_live)","Tool Block Connection Type (tool_block_machineSideConnectionType)","Tool Block Maximum RPM (tool_block_maximumRotationalSpeed)","Tool Block Attachment points (tool_block_numberOfAttachmentPoints)","Tool Block Number of Tools (tool_block_numberOfTools)","Tool Block Orientation (tool_block_orientationType)","Tool Block Product ID (tool_block_productId)","Tool Block Product Link (tool_block_productLink)","Tool Block Station Number (tool_block_stationNumber)","Tool Block Vendor (tool_block_vendor)","Body Length (tool_bodyLength)","Break Control (tool_breakControl)","Chamfer Angle (tool_chamferAngle)","Chamfer Width (tool_chamferWidth)","Clamping (tool_clamping)","Clockwise Spindle Rotation (tool_clockwise)","Comment (tool_comment)","Compensation (tool_compensation)","Compensation Offset (tool_compensationOffset)","Coolant (tool_coolant)","Coolant Support (tool_coolantSupport)","Corner Radius (tool_cornerRadius)","Cross Section (tool_crossSection)","Cut Height (tool_cutHeight)","Cut Power (tool_cutPower)","Cutting Width (tool_cuttingWidth)","Auxiliary Gas Flow Rate (tool_depositingAuxiliaryGasFlowRate)","Carrier Gas Flow Rate (tool_depositingCarrierGasFlowRate)","Current (tool_depositingCurrent)","Power (tool_depositingPower)","Shield Gas Flow Rate (tool_depositingShieldGasFlowRate)","Voltage (tool_depositingVoltage)","Depth of Cut (tool_depthOfCut)","Diameter Offset (tool_diameterOffset)","End Angle (tool_endAngle)","End Cutting (tool_endCutting)","Cutting Feedrate (tool_feedCutting)","Cutting Feed per Revolution (tool_feedCuttingRel)","Depositing Feedrate (tool_feedDepositing)","Lead-In Feedrate (tool_feedEntry)","Lead-In Feed per Revolution (tool_feedEntryRel)","Lead-Out Feedrate (tool_feedExit)","Lead-Out Feed per Revolution (tool_feedExitRel)","Plunge Feed per Revolution (tool_feedPerRevolution)","Feed per Tooth (tool_feedPerTooth)","Plunge Feedrate (tool_feedPlunge)","Link Feedrate (tool_feedProbeLink)","Measure Feedrate (tool_feedProbeMeasure)","Ramp Feedrate (tool_feedRamp)","Retract Feedrate (tool_feedRetract)","Retract Feed per Revolution (tool_feedRetractPerRevolution)","Transition Feedrate (tool_feedTransition)","Wire Feedrate (tool_feedWire)","Flute Length (tool_fluteLength)","Use Opposite Edge (tool_grooveCompOppositeEdge)","Groove Width (tool_grooveWidth)","Hand (tool_hand)","Head Clearance (tool_headClearance)","Head Length (tool_headLength)","Tool Holder Gauge Length (tool_holderGaugeLength)","Head Length (tool_holderHeadLength)","Overall Length (tool_holderOverallLength)","Style (tool_holderType)","Angle (tool_insertAngle)","Insert size (tool_insertSize)","Size specified by (tool_insertSizeSpecificationMode)","Shape (tool_insertType)","Width (tool_insertWidth)","Internal Thread (tool_internalThread)","Half Index (tool_isHalfIndex)","Kerf Width (tool_kerfWidth)","Layer Thickness (tool_layerThickness)","Leading Angle (tool_leadingAngle)","Trailing edge length (tool_lengthNonCuttingEdge)","Length Offset (tool_lengthOffset)","Live Tool (tool_live)","Lower Radius (tool_lowerRadius)","Quality Control (tool_machineQualityControl)","Connection Type (tool_machineSideConnectionType)","Manual Tool Change (tool_manualToolChange)","Material (tool_material)","Maximum Diameter (tool_maximumCuttingDiameter)","Maximum RPM (tool_maximumRotationalSpeed)","Maximum Thread Pitch (tool_maximumThreadPitch)","Minimum Thread Pitch (tool_minimumThreadPitch)","Nozzle Diameter (tool_nozzleDiameter)","Attachment points (tool_numberOfAttachmentPoints)","Number of Flutes (tool_numberOfFlutes)","Number of Teeth (tool_numberOfTeeth)","Number of Tools (tool_numberOfTools)","Orientation (tool_orientationType)","Overall Length (tool_overallLength)","Pierce Height (tool_pierceHeight)","Pierce Power (tool_piercePower)","Pierce Time (tool_pierceTime)","Powder Flow Rate (tool_powderFlowRate)","Filter by Type (tool_presetMaterialCategory)","Maximum hardness (tool_presetMaterialMaximumHardness)","Minimum hardness (tool_presetMaterialMinimumHardness)","Filter by Search (tool_presetMaterialQuery)","Filter by hardness (tool_presetMaterialUseHardness)","Preset Program Number (tool_presetProgram)","Pressure (tool_pressure)","Product ID (tool_productId)","Product Link (tool_productLink)","Profile Radius (tool_profileRadius)","Ramp Angle (tool_rampAngle)","Ramp Spindle Speed (tool_rampSpindleSpeed)","Relief Angle (tool_reliefAngle)","Round Shank (tool_roundShank)","Flip (tool_shaftAxisAngle)","Shaft Diameter (tool_shaftDiameter)","Shank Height (tool_shankHeight)","Shank Width (tool_shankWidth)","Shoulder Diameter (tool_shoulderDiameter)","Shoulder Length (tool_shoulderLength)","Side Angle (tool_sideAngle)","Side Cutting (tool_sideCutting)","Spindle Speed (tool_spindleSpeed)","Stand-off Distance (tool_standoffDistance)","Station Number (tool_stationNumber)","Stepdown (tool_stepdown)","Stepover (tool_stepover)","Surface Speed (tool_surfaceSpeed)","Taper Angle (tool_taperAngle)","Tapered Type (tool_taperedType)","Thickness (tool_thickness)","Thread Pitch (tool_threadPitch)","Thread Profile Angle (tool_threadProfileAngle)","Thread Tip Radius (tool_threadTipRadius)","Thread Tip Type (tool_threadTipType)","Thread Tip Width (tool_threadTipWidth)","Tip Angle (tool_tipAngle)","Tip Diameter (tool_tipDiameter)","Tip Length (tool_tipLength)","Tip Offset (tool_tipOffset)","Tolerance (tool_tolerance)","Trailing Angle (tool_trailingAngle)","Turret (tool_turret)","Upper Radius (tool_upperRadius)","Use Constant Surface Speed (tool_useConstantSurfaceSpeed)","Use Feed per Revolution (tool_useFeedPerRevolution)","Vendor (tool_vendor)","Use Depth of Cut (use_tool_depthOfCut)","Use Preset Program Number (use_tool_presetProgram)","Use Stepdown (use_tool_stepdown)","Use Stepover (use_tool_stepover)","Shaft Segments (shaft_segments)","Holder Segments (holder_segments)","Tool Library Version (tool_library_version)","CSV_TOOLS_VERSION_1"
136,"Default preset","tap right hand","10-32 STI tap bottoming",0.25,76,"inches","NBT30-SK13C-90","","","","","","",4.44642,"","","","","","","","","","","","","","","","","",1.1,false,"","","","","","",76,"flood","no","","","","","","","","","","","","",76,"","","","","","","","","",0,"","","","","","","","","",0.8,"","","","","",3.34642,"","","","","","","","","","","","","","",76,true,"","","",false,"hss","","","","","","",3,"","","",2.375,"","","","","all","","","",false,"","","R-214","","",2,"","","","",0.25,"","","",1.1,"","",500,"","","","",32.7249,"","","",0.03125,"","","","","","","","","","",0,"","","","","","",false,false,"","H2.559055 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
137,"Default preset","drill",".261 Letter G drill (drill index)",0.261,67,"inches","NBT30-SK13C-90","","","","","","",6.34642,"","","","","","","","","","","","","","","","","",3,false,"","","",true,"","",67,"flood","no","","","","","","","","","","","","",67,"","","","","","","","","",0.003,"",8.78096,"","","",40,0.0136659,"","",2.52,"","","","","",3.34642,"","","","","","","","","","","","","","",67,true,"","","",false,"hss","","","","","","",2,"","","",4.18,"","","","","all","","","",false,"","","D-148 ","","",2,"","","","",0.259,"","","",3,"","",2926.99,"","","","",200,"","","","","","","","",118,"","","","","",0,"","",false,"","","",false,false,"","H2.559055 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
138,"Default preset","drill",".2656 17/64 HSS Drill",0.2656,29,"inches","NBT30-SK13C-120","","","","","","",8.52752,"","","","","","","","","","","","","","","","","",4,false,"","","",true,"","",29,"flood","no","","","","","","","","","","","","",29,"","","","","","","","","",0.008,"",40,"","","",40,0.008,"","",3.2,"","","","","",4.52752,"","","","","","","","","","","","","","",29,true,"","","",false,"hss","","","","","","",2,"","","",5.2,"","","","","all","","","",false,"","","","","",2,"","","","",0.2656,"","","",3.6,"","",5000,"","","","",347.67,"","","","","","","","",118,"","","","","",0,"","",false,"","","",false,false,"","H3.740157 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
139,"Default preset","drill",".266 H drill Index",0.266,37,"inches","NBT30-SK13C-60","","","","","","",5.11531,"","","","","","","","","","","","","","","","","",2.95,false,"","","",true,"","",37,"flood","no","","","","","","","","","","","","",37,"","","","","","","","","",0.008,"",40,"","","",40,0.008,"","",2.46,"","","","","",2.16531,"","","","","","","","","","","","","","",37,true,"","","",false,"hss","","","","","","",2,"","","",4.16,"","","","","all","","","",false,"","","D-163","","",2,"","","","",0.266,"","","",2.5,"","",5000,"","","","",348.193,"","","","","","","","",135,"","","","","",0,"","",false,"","","",false,false,"","H1.377953 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
140,"AL","drill","9/32 .2813 CARB 140 Drill",0.2813,4,"inches","NBT30-SK13C-60","","","","","","",4.33531,"","","","","","","","","","","","","","","","","",2.17,false,"","","",true,"","",4,"tool","no","","","","","","","","","","","","",4,"","","","","","","","","",0.00401695,"",30,"","","",30,0.00401695,"","",1.693,"","","","","",2.16532,"","","","","","","","","","","","","","",4,true,"","","",false,"carbide","","","","","","",2,"","","",3.583,"","","","","all","","","",false,"","","D-157","https://americanprecisionworks.adionsystems.com/procnc/tools/D/D-157$hour=13&page=00414C9D-6295-873E-F370-B4F4880FD5B0&token=8D62499B-4D6D-327A-9878-563D47B9B5AC","",2,"","","","",0.315,"","","",2.087,"","",7468.34,"","","","",550,"","","","","","","","",140,"","","","","",0,"","",false,"LC-155","","",false,false,"","H1.377953 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
141,"Default preset","drill"," D-43  7.3mm Drill Minor drill for 5/16 -18 form tap",0.2874,24,"inches","NBT30-SK13C-120","","","","","","",7.02752,"","","","","","","","","","","","","","","","","",2.5,false,"","","",true,"","",24,"flood","no","","","","","","","","","","","","",24,"","","","","","","","","",0.002,"",6.6453,"","","",40,0.0120386,"","",2.3,"","","","","",4.52752,"","","","","","","","","","","","","","",24,true,"","","",false,"hss","","","","","","",2,"","","",4.1,"","","","","all","","","",false,"","","D-43","","",2,"","","","",0.2874,"","","",2.3,"","",3322.65,"","","","",250,"","","","","","","","",135,"","","","","",0,"","",false,"MSC","","",false,false,"","H3.740160 U1.299210 L1.299210; H0.039370 U1.811020 L1.732280; H0.133858 U1.811020 L1.811020; H0.090906 U1.496060 L1.811020; H0.133110 U1.496060 L1.496060; H0.090906 U1.811020 L1.496060; H0.259843 U1.811020 L1.811020; H0.039370 U1.732280 L1.811020; H0.078740 U1.250000 L1.250000",36
142,"Default preset","drill","RTA 16  7.45mm Drill ",0.2933,18,"inches","NBT30-SK13C-120","","","","","","",6.12752,"","","","","","","","","","","","","","","","","",1.6,false,"","","",true,"","",18,"flood","no","","","","","","","","","","","","",18,"","","","","","","","","",0.00191964,"",5,"","","",40,0.0153572,"","",1.6,"","","","","",4.52752,"","","","","","","","","","","","","","",18,true,"","","",false,"hss","","","","","","",2,"","","",1.72,"","","","","all","","","",false,"","","D-26","","",2,"","","","",0.2933,"","","",1.6,"","",2604.65,"","","","",200,"","","","","","","","",140,"","","","","",0,"","",false,"MSC ","","",false,false,"","H3.740157 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
143,"Default preset","drill","7.45mm (.293) Carbide Drill ",0.2933,20,"inches","NBT30-SK13C-90 (85mm)","","","","","","",5.06642,"","","","","","","","","","","","","","","","","",1.72,false,"","","",true,"RTA 16 ","",20,"flood","no","","","","","","","","","","","","",20,"","","","","","","","","",0.00191964,"",5,"","","",40,0.0153572,"","",1.72,"","","","","",3.34642,"","","","","","","","","","","","","","",20,true,"","","",false,"carbide","","","","","","",2,"","","",1.72,"","","","","all","","","",false,"","","D-18","https://americanprecisionworks.adionsystems.com/procnc/tools/D/D-18$","",2,"","","","",0.2933,"","","",1.72,"","",2604.65,"","","","",200,"","","","","","","","",140,"","","","","",0,"","",false,"LC-10","","",false,false,"","H2.559055 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
144,"Default preset","tap right hand","1/4-28-UNF STI CUT tap 3B class Fit.",0.299,3,"inches","NBT30-SK13C-60","","","","","","",3.60532,"","","","","","","","","","","","","","","","","",1.44,false,"","","","","","",3,"flood","no","","","","","","","","","","","","",3,"","","","","","","","","",0,"","","","","","","","","",0.9,"","","","","",2.16532,"","","","","","","","","","","","","","",3,true,"","","",false,"hss","","","","","","",2,"","","",2.84,"","","","","all","","","",false,"","","R-149","","",2,"","","","",0.3175,"","","",1.42,"","",500,"","","","",39.139,"","","",0.0357143,"","","","","","","","","","",0,"","","","","","",false,false,"","H1.377953 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
145,"Default preset","tap right hand","1/4-28-UNF STI CUT tap 3B class Fit.",0.299,68,"inches","NBT30-SK13C-60","","","","","","",3.60532,"","","","","","","","","","","","","","","","","",1.44,false,"","","","","","",68,"flood","no","","","","","","","","","","","","",68,"","","","","","","","","",0,"","","","","","","","","",0.9,"","","","","",2.16532,"","","","","","","","","","","","","","",68,true,"","","",false,"hss","","","","","","",2,"","","",2.84,"","","","","all","","","",false,"","","R-149","","",2,"","","","",0.3175,"","","",1.42,"","",500,"","","","",39.139,"","","",0.0357143,"","","","","","","","","","",0,"","","","","","",false,false,"","H1.377953 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
146,"Default preset","drill","PS D-53 5/16 Carbide drill 1.693 LOC",0.3125,4,"inches","NBT30-SK13C-120","","","","","","",6.52752,"","","","","","","","","","","","","","","","","",2,false,"","","",true,"","",4,"flood","no","","","","","","","","","","","","",4,"","","","","","","","","",0.005,"",12.1009,"","","",40,0.0165277,"","",1.693,"","","","","",4.52752,"","","","","","","","","","","","","","",4,true,"","","",false,"carbide","","","","","","",2,"","","",3.584,"","","","","all","","","",false,"","","D-53","","",2,"","","","",0.3125,"","","",1.694,"","",2420.17,"","","","",198,"","","","","","","","",140,"","","","","",0,"","",false,"Haas","","",false,false,"","H3.740157 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
147,"Default preset","tap right hand","5/16-24 FORM TAP H5",0.3125,18,"inches","NBT30-SK13C-90","","","","","","",4.74642,"","","","","","","","","","","","","","","","","",1.4,false,"","","","","","",18,"flood","no","","","","","","","","","","","","",18,"","","","","","","","","",0,"","","","","","","","","",0.6653,"","","","","",3.34642,"","","","","","","","","","","","","","",18,true,"","","",false,"hss","","","","","","",3,"","","",2.719,"","","","","all","","","",false,"","","R-137","https://americanprecisionworks.adionsystems.com/procnc/tools/R/R-137$","",2,"","","","",0.318,"","","",1.2,"","",500,"","","","",40.9062,"","","",0.0416667,"","","","","","","","","","",0,"","","","LC-140","","",false,false,"","H2.559055 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
148,"Default preset","tap right hand","R-44  5/16-18 Bottoming form tap",0.3125,25,"inches","NBT30-SK13C-120","","","","","","",5.95752,"","","","","","","","","","","","","","","","","",1.43,false,"","","","","","",25,"flood","no","","","","","","","","","","","","",25,"","","","","","","","","",0,"","","","","","","","","",0.6654,"","","","","",4.52752,"","","","","","","","","","","","","","",25,true,"","","",false,"hss","","","","","","",3,"","","",3.5,"","","","","all","","","",false,"","","R-44","","",2,"","","","",0.3125,"","","",0.6654,"","",800,"","","","",65.4498,"","","",0.0555556,"","","","","","","","","","",0,"","","","MSC ","","",false,false,"","H3.740160 U1.299210 L1.299210; H0.039370 U1.811020 L1.732280; H0.133858 U1.811020 L1.811020; H0.090906 U1.496060 L1.811020; H0.133110 U1.496060 L1.496060; H0.090906 U1.811020 L1.496060; H0.259843 U1.811020 L1.811020; H0.039370 U1.732280 L1.811020; H0.078740 U1.250000 L1.250000",36
149,"AL","slot mill","5/16Ø Key Cutter 5/64 Kerf",0.3125,80,"inches","NBT30-SK13C-90 (85mm)","","","","","","",4.24642,"","","","","","","","","","","","","","","","","",0.9,false,"","","",true,"","",80,"flood","no",0,"","","","","","","","","","","",80,"","",90,"","",90,"",90,"",0.0163625,0.00163625,150,"","",90,"","",90,"",0.078125,"","","","","",3.34642,"","","","","","","","","","","","","","",80,true,"","","",false,"carbide","","","","","","",6,"","","",2.5,"","","","","all","","","",false,"","","N-225","","",2,9167.32,"","","",0.3125,"","",0.3125,0.078125,"","",9167.32,"","","","",750,"","","","","","","","","","","","","","",0,"","","","","","",false,false,"H0.468000 U0.156000 L0.156000; H0.100000 U0.312500 L0.156000","H2.559055 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
149,"BZN FIN/FIRST","slot mill","5/16Ø Key Cutter 5/64 Kerf",0.3125,80,"inches","NBT30-SK13C-90 (85mm)","","","","","","",4.24642,"","","","","","","","","","","","","","","","","",0.9,false,"","","",true,"","",80,"flood","no",0,"","","","","","","","","","","",80,"","",12.3209,"","",12.3209,"",12.3209,"",0.00681769,0.00028,50,"","",10,"","",12.3209,"",0.078125,"","","","","",3.34642,"","","","","","","","","","","","","","",80,true,"","","",false,"carbide","","","","","","",6,"","","",2.5,"","","","","all","","","",false,"","","N-225","","",2,7333.86,"","","",0.3125,"","",0.3125,0.078125,"","",7333.86,"","","","",600,"","","","","","","","","","","","","","",0,"","","","","","",false,false,"H0.468000 U0.156000 L0.156000; H0.100000 U0.312500 L0.156000","H2.559055 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
149,"BZN ROUGH","slot mill","5/16Ø Key Cutter 5/64 Kerf",0.3125,80,"inches","NBT30-SK13C-90 (85mm)","","","","","","",4.24642,"","","","","","","","","","","","","","","","","",0.9,false,"","","",true,"","",80,"flood","no",0,"","","","","","","","","","","",80,"","",18.4813,"","",18.4813,"",18.4813,"",0.00681769,0.00042,50,"","",10,"","",18.4813,"",0.078125,"","","","","",3.34642,"","","","","","","","","","","","","","",80,true,"","","",false,"carbide","","","","","","",6,"","","",2.5,"","","","","all","","","",false,"","","N-225","","",2,7333.86,"","","",0.3125,"","",0.3125,0.078125,"","",7333.86,"","","","",600,"","","","","","","","","","","","","","",0,"","","","","","",false,false,"H0.468000 U0.156000 L0.156000; H0.100000 U0.312500 L0.156000","H2.559055 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
150,"AL","slot mill","5/16Ø Key Cutter 5/64 Kerf",0.3125,80,"inches","NBT30-SK13C-90","","","","","","",4.24642,"","","","","","","","","","","","","","","","","",0.9,false,"","","",true,"","",80,"flood","no",0,"","","","","","","","","","","",80,"","",90,"","",90,"",90,"",0.0163625,0.00163625,150,"","",90,"","",90,"",0.078125,"","","","","",3.34642,"","","","","","","","","","","","","","",80,true,"","","",false,"carbide","","","","","","",6,"","","",2.5,"","","","","all","","","",false,"","","N-225","","",2,9167.32,"","","",0.3125,"","",0.3125,0.078125,"","",9167.32,"","","","",750,"","","","","","","","","","","","","","",0,"","","","","","",false,false,"H0.468000 U0.156000 L0.156000; H0.100000 U0.312500 L0.156000","H2.559055 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
151,"Default preset","tap right hand","RTA 15 M8 X1.25 Bottoming for tap",0.31496,19,"inches","NBT30-SK13C-120","","","","","","",6.02752,"","","","","","","","","","","","","","","","","",1.5,false,"","","","","","",19,"flood","no","","","","","","","","","","","","",19,"","","","","","","","","",0,"","","","","","","","","",0.8,"","","","","",4.52752,"","","","","","","","","","","","","","",19,true,"","","",false,"hss","","","","","","",2,"","","",2,"","","","","all","","","",false,"","","75677120","","",2,"","","","",0.31496,"","","",1.2,"","",800,"","","","",65.9651,"","","",0.0492126,"","","","","","","","","","",0,"","","","MSC","","",false,false,"","H3.740157 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
152,"Default preset","drill","Letter U Drill. Minor drill for M10X1.5mm form tap",0.368,28,"inches","NBT30-SK13C-60","","","","","","",3.64531,"","","","","","","","","","","","","","","","","",1.48,false,"","","",true,"","",28,"flood","no","","","","","","","","","","","","",28,"","","","","","","","","",0.001,"",2,"","","",40,0.02,"","",1.25,"","","","","",2.16531,"","","","","","","","","","","","","","",28,true,"","","",false,"carbide","","","","","","",2,"","","",2.5,"","","","","all","","","",false,"","","D-20","","",2,"","","","",0.368,"","","",1.47,"","",2000,"","","","",192.684,"","","","","","","","",118,"","","","","",0,"","",false,"","","",false,false,"","H1.377953 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
153,"Default preset","drill","Letter U Drill. Minor drill for M10X1.5mm form tap",0.368,86,"inches","NBT30-SK13C-60","","","","","","",3.64531,"","","","","","","","","","","","","","","","","",1.48,false,"","","",true,"","",86,"flood","no","","","","","","","","","","","","",86,"","","","","","","","","",0.001,"",2,"","","",40,0.02,"","",1.25,"","","","","",2.16532,"","","","","","","","","","","","","","",86,true,"","","",false,"carbide","","","","","","",2,"","","",2.5,"","","","","all","","","",false,"","","D-20","","",2,"","","","",0.368,"","","",1.47,"","",2000,"","","","",192.684,"","","","","","","","",118,"","","","","",0,"","",false,"","","",false,false,"","H1.377953 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
154,"Default Preset","form mill",".372 Thread Mill 12-32TPI",0.3683,56,"inches","NBT30-SK13C-60","","","","","","",3.52531,"","","","","","","","","","","","","","","","","",1.36,false,"","","",true,"","",56,"disabled","no","","","","","","","","","","","","",56,"","",3,"","",3,"",3,"",0.0166667,0.00025,50,"","",1,"","",3,"",0.078,"","","","","",2.16531,"","","","","","","","","","","","","","",56,true,"","","",false,"unspecified","","","","","","",4,"","","",3.026,"","","","","all","","","",false,"","","N-10","","",2,3000,"","","","","","","","","","",3000,"","","","",289.262,"","","","","","","","","","","",0,"","",0,"","","","","","",false,false,"","H1.377953 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
155,"Default preset","reamer",".374 Reamer",0.374,64,"inches","NBT30-SK13C-90","","","","","","",6.34642,"","","","","","","","","","","","","","","","","",3,false,"","","",true,"","",64,"flood","no","","","","","","","","","","","","",64,"","","","","","","","","",0.002,"",4.08526,"","","",40,0.0195826,"","",1.75,"","","","","",3.34642,"","","","","","","","","","","","","","",64,true,"","","",false,"hss","","","","","","",6,"","","",7,"","","","","all","","","",false,"","","F-211","","",2,"","","","",0.373,"","","",2,"","",2042.63,"","","","",200,"","","","","","","","","","","","","","",0,"","",false,"","","",false,false,"","H2.559055 U1.299213 L1.299213; H0.039370 U1.811024 L1.732283; H0.133858 U1.811024 L1.811024; H0.090906 U1.496063 L1.811024; H0.133110 U1.496063 L1.496063; H0.090906 U1.811024 L1.496063; H0.259843 U1.811024 L1.811024; H0.039370 U1.732283 L1.811024; H0.078740 U1.250000 L1.250000",36
